代號,名稱,年/月,營業利益率,稅後淨利率,每股盈餘,ROE(A)－稅後,速動比率,負債比率,來自營運之現金流量,營收成長率,股利殖利率,現金股利率,普通股每股現金股利（盈餘及公積）,交易所主產業代碼,利息保障倍數,總資產週轉次數,存貨週轉率（次）,平均收帳天數,平均售貨天數
2342,茂矽,2018/12,6.81,9.91,1.54,10.12,181.81,36.86,"246,805",13.2,1.36,1.36,0.27,M2300,9.98,0.58,8.74,60.1,41.75
2344,華邦電,2018/12,15.48,15.1,1.87,12.31,156.27,33.48,"13,533,242",7.56,7.38,7.38,1,M2300,47.05,0.56,3.36,47.25,108.5
2345,智邦,2018/12,8.06,6.85,5.33,29.63,106.7,54.07,"2,054,855",18.23,4.06,4.06,4,M2300,1311.33,2.1,5.2,59.64,70.25
2347,聯強,2018/12,1.41,1.8,3.96,14.38,74.22,66.54,"-483,948",5.21,5.49,5.49,2,M2300,12.38,2.68,9.57,54.27,38.14
2348,海悅,2018/12,40.01,40.73,5.39,33.19,96.75,39.85,"-56,790",43.4,8.21,8.21,3.8,M9900,221.05,0.54,0.61,85.5,599.13
2349,錸德,2018/12,-11.02,-13.19,-1.01,-8.89,91.45,44.26,"-295,219",-4.48,0,0,0,M2300,-5.88,0.4,3.51,61.32,103.91
2351,順德,2018/12,10.55,8.53,4.55,15.21,89.62,47.07,"1,635,268",8.72,4.06,4.06,2.8,M2300,22.41,0.94,3.02,76.84,121.06
2352,佳世達,2018/12,2.94,2.86,2.05,11.5,63.21,66.73,"8,958,266",13.82,4.31,4.31,0.85,M2300,7.61,1.36,6.04,65.88,60.47
2353,宏碁,2018/12,1.54,1.2,1.01,4.96,88.04,61.69,"-2,132,143",2.11,3.96,3.96,0.77,M2300,25.26,1.55,5.27,71.12,69.27
2354,鴻準,2018/12,6.06,6.44,6.47,7.82,184.99,36.39,"11,738,709",-3.9,5.29,5.29,3.2,M2300,21.76,0.76,37.16,109.19,9.82
2355,敬鵬,2018/12,4.44,0.8,0.41,1.03,125.75,33.23,"1,841,431",-14.68,1.39,1.39,0.5,M2300,7.39,0.83,4.68,73.79,77.94
2356,英業達,2018/12,1.48,1.05,1.81,9.12,87.27,71.95,"-5,535,548",8.42,6.8,6.8,1.5,M2300,5.6,2.45,11.71,61.51,31.17
2357,華碩,2018/12,4.79,1.49,5.7,10.01,94.94,50.99,"5,169,922",-18.38,7.44,7.44,15,M2300,82.55,1.03,3.41,86.05,107.09
2358,廷鑫,2018/12,3.61,3.02,0.77,6.61,147.67,51.99,"-454,171",-5.99,0,0,0,,2.45,1.05,2.81,59.99,130.03
2359,所羅門,2018/12,3.82,8.02,1.65,6.67,272.79,21.59,"200,992",-1.52,6.06,6.06,1.1,M2300,60.3,0.66,6.73,89.77,54.23
2360,致茂,2018/12,17.95,15.04,6.22,18.1,159.46,36.69,"1,265,787",13.62,3.56,3.56,4.18,M2300,105.13,0.75,3.91,95.39,93.4
2362,藍天,2018/12,7.41,7.36,2.32,3.46,86.33,62.78,"-51,336",-5.18,3.1,3.1,1,M2300,3.68,0.18,1.89,32.65,193.52
2363,矽統,2018/12,-174.49,-78.54,-0.32,-2.59,1338.59,1.48,"-351,383",5.23,0,0,0,M2300,,0.03,2.6,56.76,140.5
2364,倫飛,2018/12,-4.94,-9.24,-0.35,-22.99,33.9,70.73,"-68,953",52.77,0,0,0,M2300,-7.05,0.81,3.15,38.12,115.81
2365,昆盈,2018/12,-2.05,4.71,0.4,2.87,155.34,32.07,"231,725",-13.34,2.25,2.25,0.2,M2300,10.15,0.41,7.13,36.47,51.22
2367,燿華,2018/12,4.15,3.27,1.06,6.58,79.26,55.5,"2,651,203",7.77,2.93,2.93,0.4,M2300,5.84,0.87,7.88,96.3,46.34
2368,金像電,2018/12,3.76,1.11,0.42,3.3,85.31,66.73,"828,852",7.46,0,0,0,M2300,2.11,0.97,5.46,107.38,66.87
2369,菱生,2018/12,-5.25,-3.73,-0.55,-3.2,217.1,27.12,"835,014",-13.53,2.22,2.22,0.2,M2300,-10.83,0.6,12.35,83.91,29.55
2371,大同,2018/12,-25.54,-54.92,-4.75,-51.31,33.76,77.78,"-14,355,477",-19.76,0,0,0,M1500,-7.04,0.32,3.63,47.9,100.67
2373,震旦行,2018/12,10.22,11.51,6.78,19.2,139.46,49.66,"1,181,700",-0.19,6.22,6.22,6,M2300,54.76,0.85,5.05,41.46,72.23
2374,佳能,2018/12,-9.69,-5.57,-1.64,-5.24,124.48,31.91,"-282,718",-31.84,3.47,3.47,0.5,M2300,-76.27,0.64,4.93,67.68,74.1
2375,凱美,2018/12,-7.78,96.08,19.11,54.08,157.85,42.2,"259,946",1.61,7.48,7.48,3,M2300,190.21,0.29,3.48,156.39,104.86
2376,技嘉,2018/12,3.74,4.1,4.04,10.31,151.4,32.37,"-2,334,417",1.73,7.46,7.46,3,M2300,699.22,1.63,5.03,37.46,72.52
2377,微星,2018/12,5.65,5.1,7.15,20.92,101.55,45.72,"84,182",11.38,6.54,6.54,5,M2300,497.33,2.27,5.34,48.01,68.39
2379,瑞昱,2018/12,8.22,9.5,8.57,18.71,138.43,57.69,"8,193,750",9.88,4.9,4.9,7,M2300,34.17,0.83,4.47,46.23,81.58
2380,虹光,2018/12,-20.52,-20.05,-2.05,-22.26,96.58,42.33,"-262,381",4.81,0,0,0,M2300,-27.32,0.7,2.5,93.34,145.88
2382,廣達,2018/12,1.39,1.49,3.92,10.95,86.47,78.58,"17,013,223",0.67,6.74,6.74,3.55,M2300,3.99,1.62,7.25,66.18,50.31
2383,台光電,2018/12,12.04,7.66,5.48,14.74,190.08,45.75,"2,086,676",-3.05,5.78,5.78,3.8,M2300,86.89,1.07,7.69,120.59,47.44
2385,群光,2018/12,5.33,4.56,5.22,14.1,70.94,59.12,"6,531,950",11.65,6.05,6.05,3.8,M2300,36.2,1.28,5.42,78.47,67.33
2387,精元,2018/12,1.36,1.21,0.62,1.66,138.47,42.23,"304,552",-10.35,5.68,5.68,1.01,M2300,16.84,0.8,6,135.94,60.88
2388,威盛,2018/12,-25.62,1.62,0.14,2.03,191.42,53.92,"-1,033,164",6.32,0,0,0,M2300,3.41,0.58,5.59,24.53,65.25
2390,云辰,2018/12,-22.1,-25.74,-0.81,-7.35,134.57,16.6,"-89,301",-4.7,0,0,0,M2300,-26.87,0.23,0.98,48.87,371.86
2392,正崴,2018/12,0.14,0.62,1.2,2.03,81.03,60.73,"4,060,726",-6.1,6.33,6.33,1.5,M2300,4.04,1.26,6.54,60.85,55.81
2393,億光,2018/12,3.69,3.58,1.8,4.86,128.52,40.34,"3,536,132",-11.8,5.08,5.08,1.5,M2300,10.12,0.73,8.49,116.23,42.97
2395,研華,2018/12,15.31,12.95,9.01,22.02,142.31,32.76,"7,444,048",9.81,3.23,3.23,6.8,M2300,1705.74,1.15,4.36,60.74,83.77
2397,友通,2018/12,15,11.62,5.28,19.17,175.52,31.88,"1,100,289",40.19,8.24,8.24,5.28,M2300,,1.17,4.4,60.12,82.94
2399,映泰,2018/12,-2.12,-6.27,-1.37,-7.75,176.91,24.65,"-84,633",-11.71,0,0,0,M2300,-302.16,0.9,3.24,50.42,112.66
2401,凌陽,2018/12,-1.48,2.34,0.01,1.39,330.88,17.27,"283,919",-10.89,3.2,3.2,0.36,M2300,9.56,0.48,3.99,64.61,91.39
2402,毅嘉,2018/12,1.14,2.01,0.47,2.44,154.73,38.12,"372,268",0.72,3.74,3.74,0.5,M2300,6.76,0.73,6.98,141.29,52.31
2404,漢唐,2018/12,13.09,12.55,9.42,32.27,92.45,64.02,"1,178,479",44.72,11.15,11.15,10,M2300,477.92,0.97,402.87,61.53,0.91
2405,浩鑫,2018/12,-4.11,-3.23,-0.4,-4.04,309.19,18.67,"-204,978",-11.69,0,0,0,M2300,-72.8,0.97,4.79,82.58,76.26
2406,國碩,2018/12,0.17,-23.06,-4.21,-36.17,92.54,74.17,"1,037,824",-25.62,0,0,0,M2300,-3.78,0.44,4.22,151.91,86.49
2408,南亞科,2018/12,46.45,46.46,12.8,26.5,408.4,9.68,"48,244,002",54.27,12.71,12.71,7.11,M2300,7240.61,0.51,4,39.4,91.27
2409,友達,2018/12,2.17,2.59,1.06,3.6,91.74,46.98,"40,200,694",-9.79,4.07,4.07,0.5,M2300,5.21,0.72,10.93,52.2,33.41
2412,中華電,2018/12,20.25,16.92,4.58,9.59,94.07,17.27,"66,366,350",-5.29,3.96,3.96,4.48,M2300,2557.19,0.47,11.65,52.59,31.34
2413,環科,2018/12,0.32,0.12,0.05,0.26,69.14,63.59,"-39,605",6.66,0,0,0,M2300,2.34,0.82,3.44,63.95,106.25
2414,精技,2018/12,1.76,1.52,1.58,8.5,114.55,48.68,"-1,198",1.8,7.69,7.69,1.45,M2300,60.36,2.89,11.24,59.92,32.47
2415,錩新,2018/12,9.67,5.72,1.26,6.22,117.51,55.5,"-57,988",-2.88,6,6,1.5,M2300,6.69,0.47,3.24,49.36,112.67
2417,圓剛,2018/12,-0.01,0.98,0.03,0.68,299.88,15.08,"57,843",11.48,0.99,0.99,0.1,M2300,467.15,0.59,3.01,42.46,121.35
2419,仲琦,2018/12,3.6,2.94,0.81,7.38,80.6,61.04,"-965,287",17.66,4.18,4.18,0.81,M2300,7.11,1.13,3.45,57.6,105.69
2420,新巨,2018/12,19.34,17.75,3.26,16.47,101.97,45.47,"522,213",-3.68,8.92,8.92,2.8,M2300,22.56,0.46,2.36,64.77,154.78
2421,建準,2018/12,5.03,5.08,2.41,14.62,98.04,53.86,"766,433",9.3,5.39,5.39,2,M2300,44.1,1.35,5.4,88.69,67.53
2423,固緯,2018/12,13.6,13.32,2.37,15.11,177.99,28.35,"298,284",11.69,7.78,7.78,1.8,M2300,590.66,0.82,1.76,101.9,207.02
2424,隴華,2018/12,-1818.16,-1540.27,-1.38,-10.86,1273.78,3.11,"-43,979",-89.01,0,0,0,M2300,-6881.83,0.01,2.22,63.69,164.06
2425,承啟,2018/12,5.95,5.98,2.39,14.13,565.62,13.92,"444,145",-29.27,3.95,3.95,1.5,M2300,137.18,2.04,35.28,89.42,10.35
2426,鼎元,2018/12,4.61,16.12,1.79,12.05,175.04,33.03,"407,546",-3.08,7.32,7.32,1.2,M2300,18.26,0.46,2.58,111.76,141.7
2427,三商電,2018/12,2.91,3.45,0.63,5.38,34.57,49.6,"871,145",1.72,3.62,3.62,0.4,M2300,10.35,0.76,1.84,69.38,198.25
2428,興勤,2018/12,23.01,16.42,7.67,16.88,334.92,26.51,"1,343,938",3.32,5.03,5.03,3.8,M2300,383.34,0.76,3.9,124.54,93.67
2429,銘旺科,2018/12,0.06,-1.3,-0.45,-4.08,54.55,69.61,"39,918",-14.57,0,0,0,M2300,-0.22,0.94,10.65,101.23,34.26
2430,燦坤,2018/12,1.45,1.08,1.34,4.71,29.74,49.03,"26,489",-0.91,4.62,4.62,0.9,M2300,2045.9,2.13,6.36,3.04,57.4
2431,聯昌,2018/12,-10.41,-7.82,-1.71,-13.29,125.27,43.18,"-251,580",5.44,0,0,0,M2300,-6783.92,1.04,5.27,69.43,69.21
2433,互盛電,2018/12,11.17,13.31,3.66,11.59,116.6,41.86,"1,360,330",9.38,8.31,8.31,3.5,M2300,23.5,0.49,21.93,40.17,16.65
2434,統懋,2018/12,-56.91,-59.31,-2.56,-38.23,35.35,55.79,"42,504",16.39,0,0,0,M2300,-26.95,0.32,2.33,135.62,156.75
2436,偉詮電,2018/12,6.9,6.87,0.86,5.7,360.24,24.69,"204,592",7.7,4.47,4.47,1,M2300,45.41,0.63,4.62,108.8,79.07
2438,翔耀,2018/12,15.75,12.02,0.09,6.38,379.74,17,"135,232",-13.93,0,0,0,M2300,40.65,0.43,11.34,105.14,32.18
2439,美律,2018/12,6.49,5.81,10.47,17.33,114.17,66.77,"1,622,188",33.04,6.99,6.99,8.5,M2300,57.27,1.25,11.66,77.56,31.3
2440,太空梭,2018/12,0.37,-1.71,-0.42,-4.88,81.72,55.66,"-60,738",9.16,0,0,0,M2300,-0.28,1.29,9.12,107.42,40
2441,超豐,2018/12,22.81,19.22,4.18,14.97,263.99,13.84,"4,538,310",3.39,6.29,6.29,2.7,M2300,,0.67,12.7,85.97,28.74
2442,新美齊,2018/12,13.89,14.27,3.46,26.9,111.3,51.78,"2,522,707",218.91,12.5,4.17,0.5,M2300,29.57,0.8,1.43,8.28,255.68
2443,億麗,2018/12,-25.28,-33.2,-2.67,-27.95,35.83,46.19,"-15,512",51.12,0,0,0,M9900,-58.44,0.63,3.99,47.85,91.52
2444,兆勁,2018/12,-8.09,-8.2,-0.96,-9.04,94.01,22.42,"-227,079",-21.42,0,0,0,M2300,-802.14,0.85,3.92,49.75,93.12
2448,晶電,2018/12,-3.34,-2.49,-0.42,-0.97,185.1,18.86,"4,556,212",-19.64,1.16,1.16,0.3,M2300,-3.94,0.31,3.71,194.57,98.43
2449,京元電子,2018/12,13.07,8.62,1.47,7.24,191.62,48,"8,427,830",5.73,5.81,5.81,1.35,M2300,12.66,0.47,19.18,84.96,19.03
2450,神腦,2018/12,0.38,1.28,1.59,6.79,127.69,40.13,"696,142",-12.58,4.14,4.14,1.45,M2300,2235.35,3.12,12.92,23.71,28.25
2451,創見,2018/12,12.15,11.82,4.83,10.29,782.18,8.62,"4,382,310",-15.97,7.49,7.49,5,M2300,,0.79,3.34,48.22,109.16
2453,凌群,2018/12,0.77,1.27,0.63,3.43,112.85,47.39,"281,406",-1.59,4.46,4.46,0.5,M2300,12.22,1.36,10.55,89.92,34.59
2454,聯發科,2018/12,6.8,8.73,13.26,7.76,164.64,31.9,"20,342,839",-0.07,3.91,3.91,9,M2300,14.74,0.6,5.09,35.14,71.74
2455,全新,2018/12,22.5,19.26,2.16,14.77,88.33,35.51,"777,072",-3.51,3.87,3.87,2.5,M2300,105.97,0.57,3.7,66.68,98.7
2456,奇力新,2018/12,21.78,16.33,11.54,17.23,114.87,40.13,"3,523,384",38.87,10.19,10.19,7.99,M2300,21.56,0.55,2.36,112.63,154.53
2457,飛宏,2018/12,-2.97,-2.03,-0.73,-4.71,115.42,51.4,"-196,225",7.58,0,0,0,M2300,-7.2,1.17,5.93,63.72,61.54
2458,義隆,2018/12,20,17.7,4.16,22.03,158.87,32.85,"1,738,186",15.3,6.65,6.65,5,M2300,403.08,0.87,4.08,43.09,89.52
2459,敦吉,2018/12,5.97,5.59,4.03,10.38,235.64,42.9,"631,647",-14.52,8.29,8.29,3,M2300,26.79,1.07,11.54,84.3,31.64
2460,建通,2018/12,-2.53,-2.26,-0.53,-3.39,112.38,57.76,"509,762",2.29,0,0,0,M2300,-1.02,0.63,4.12,117.17,88.62
2461,光群雷,2018/12,3.32,0.47,0.41,0.69,140.88,48.74,"280,237",-0.29,2.9,2.9,0.41,M2300,3.6,0.77,4.45,119.66,81.94
2462,良得電,2018/12,-0.99,0.25,0.08,0.44,129.01,47.96,"-167,396",1.3,1.88,1.88,0.5,M2300,3.82,0.88,6.08,159.27,60.02
2464,盟立,2018/12,7.96,6.62,4.88,24.99,47.39,66.87,"2,474,255",16.4,7.86,7.86,3.3,M2300,82.36,1.22,4.95,24.87,73.72
2465,麗臺,2018/12,-0.41,-2.48,-1.12,-23.84,44.76,76.07,"110,473",13.11,0,0,0,M2300,-3.08,2.55,7.22,29.71,50.56
2466,冠西電,2018/12,-2.67,0.13,0.02,0.21,67.29,57.08,"-98,431",21.42,0,0,0,M2300,1.35,0.66,3.25,94.47,112.39
2467,志聖,2018/12,11.92,10.49,3.73,23.45,126.83,58.23,"513,237",13.94,8.99,8.99,2.5,M2300,25.29,0.92,4.15,148.18,87.91
2468,華經,2018/12,2.05,2.56,0.61,3.78,158.06,27.95,"-56,576",21.19,4.61,4.61,0.5,M2300,837.68,1.06,12.53,83.3,29.12
2471,資通,2018/12,6.38,8.49,1.21,7.92,336,34.87,"67,751",-0.39,8.14,8.14,1.2,M2300,233.15,0.61,0,74.85,0
2472,立隆電,2018/12,14.33,11.23,4.42,16.65,108.34,48.71,"1,064,729",12.08,5.75,5.75,2.3,M2300,24.07,0.79,5.01,119.51,72.89
2474,可成,2018/12,31.03,29.34,36.31,19.68,162,41.16,"26,929,145",2.27,5.33,5.33,12,M2300,88.91,0.41,3.29,109.31,110.79
2476,鉅祥,2018/12,9.96,6.92,1.58,6.91,267.73,31.05,"520,311",-0.32,5.74,5.74,1.26,M2300,99.93,0.69,4.56,99.09,80.11
2477,美隆電,2018/12,5.04,4.9,0.86,4.93,171.94,39.96,"14,381",-4.32,4.26,4.26,0.86,M2300,28.48,0.61,4.68,71.59,78.05
2478,大毅,2018/12,26.38,22.74,7.26,25.92,169.77,32.25,"1,202,825",47.63,4.86,4.86,2.5,M2300,638.13,0.76,2.56,101.61,142.35
2480,敦陽科,2018/12,10.75,8.7,3.8,15.64,78.67,46.82,"147,004",10.65,8.94,8.94,3.42,M2300,731.59,1,2.62,59.92,139.14
2481,強茂,2018/12,8.2,7.41,2.41,12.11,110.11,57.57,"1,835,468",-4.44,1.96,1.96,0.5,M2300,7.75,0.64,4.17,126.96,87.48
2482,連宇,2018/12,0.72,0.33,0.06,0.45,145.4,33.7,"5,016",21,0,0,0,M2300,5.85,0.92,2.68,49.14,136.44
2483,百容,2018/12,4.19,7.89,1.5,6.59,125.41,34.96,"170,826",13.64,6.92,6.92,1.28,M2300,19.19,0.52,3.89,78.16,93.75
2484,希華,2018/12,8.08,9.66,1.63,8.68,303.73,25.36,"530,003",-17.39,8.01,8.01,1.45,M2300,50,0.65,4.1,122.58,89
2485,兆赫,2018/12,-1.62,3.57,0.93,4.03,221.03,22.91,"-865,650",-10.36,2.48,2.48,0.5,M2300,260.51,0.89,5.31,100.51,68.7
2486,一詮,2018/12,-4.84,-2.89,-0.56,-3.5,102.95,48.05,"230,143",-3.54,0,0,0,M2300,-2.48,0.6,5.88,151.21,62.03
2488,漢平,2018/12,11.18,11.19,3.65,14.95,274.23,32.44,"178,810",22.99,8.42,8.42,2.5,M2300,44.57,0.78,6.71,40.49,54.37
2489,瑞軒,2018/12,-0.44,1.21,0.19,1.5,207.27,35.87,"1,216,937",-10.58,0,0,0,M2300,74.84,0.83,8.6,77.84,42.46
2491,吉祥全,2018/12,-6.98,-11.67,-0.41,-5.77,8.26,65.91,"4,017",-8.85,0,0,0,M2300,-0.78,0.17,0.58,87.91,634.39
2492,華新科,2018/12,52.77,42.99,40.75,72.81,139.52,41.21,"16,421,805",120.63,10.58,10.58,16.33,M2300,237.22,0.97,3.7,85.04,98.59
2493,揚博,2018/12,17.63,14.29,3,14.66,202.01,30.18,"256,580",5.21,10.2,10.2,2.5,M2300,142782.33,0.71,2.02,145.14,181.11
2495,普安,2018/12,3.29,8.63,0.43,2.87,501.83,16.53,"237,369",-14.89,3.35,3.35,0.4,M2300,30.98,0.28,1.9,81.8,191.98
2496,卓越,2018/12,12.19,13.78,7.18,16.12,55.26,40.09,"46,374",11.57,4.38,4.38,4,M2300,79.12,0.71,11.24,20.59,32.47
2497,怡利電,2018/12,-13.54,-11.73,-1.95,-14.89,85.61,49.05,"-203,031",-17.7,0,0,0,M2300,-26.87,0.67,3.49,80.72,104.44
2498,宏達電,2018/12,-58.82,50.65,14.72,30.46,120.3,33.22,"-9,495,824",-61.78,1.07,1.07,0.38,M2300,8997.6,0.35,4.35,78.57,83.94
2499,東貝,2018/12,4.42,1.62,0.19,1.81,48.51,66.96,"289,674",-9.94,0,0,0,M2300,1.61,0.36,1.01,173.86,359.8
2501,國建,2018/12,15.59,29.67,3.11,17.47,27.43,48.04,"2,529,444",16.5,10.53,10.53,2.1,M2500,34.7,0.28,0.39,9.93,946.51
2504,國產,2018/12,2.41,3.17,0.37,2.84,97.19,42.37,"-39,111",13.59,2.99,2.99,0.25,M2500,4.66,0.53,24.05,131.25,15.18
2505,國揚,2018/12,-5.23,-6.77,-0.08,-0.64,24.2,52.4,"-931,518",-71.84,4.07,4.07,0.5,M2500,0.12,0.05,0.04,118.82,8930.1
2506,太設,2018/12,13.42,14.6,0.51,2.96,19.85,44.69,"36,730",4.03,1.39,1.39,0.16,M2500,3.46,0.11,0.13,27.42,2853.08
2509,全坤建,2018/12,28.93,24.98,5.7,25.78,63.1,50.64,"1,230,215",247.6,4.93,2.11,0.6,M2500,15.97,0.47,0.47,24.06,783.37
2511,太子,2018/12,8.93,10.49,0.77,5.14,82.11,52.36,"314,386",7.88,6.37,6.37,0.65,M2500,7.27,0.23,0.39,40.36,945.96
2514,龍邦,2018/12,-90.58,22.41,0.05,0.27,539.56,26.53,"-1,013,021",156.29,1.42,1.42,0.25,M9900,2.63,0.01,0.04,0.81,10306.03
2515,中工,2018/12,3.19,3.22,0.24,1.78,51.24,49.75,"-887,749",13.09,2.77,2.77,0.2,M2500,4.77,0.28,0.57,74.17,634.87
2516,新建,2018/12,-0.74,0.89,0.3,2.86,48.01,73.66,"-873,059",-12.82,0,0,0,M2500,2.48,0.82,0,73.18,0
2520,冠德,2018/12,13.23,4.66,1.03,5.06,22.85,73.48,"1,948,110",45.33,4.89,4.89,1,M2500,3.48,0.29,0.34,43.96,1089.08
2524,京城,2018/12,20.1,15.08,1.29,4.18,1.67,64.69,"-359,522",-21.2,0,0,0,M2500,4.98,0.1,0.07,1.57,5286.13
2527,宏璟,2018/12,12.75,8.81,1.6,5.48,5.79,66.07,"1,308,227",2446.31,5.36,5.36,1.2,M2500,4.57,0.22,0.24,7.41,1540.88
2528,皇普,2018/12,-21.46,-32.06,-0.4,-3.72,31.42,60.3,"-4,094,468",235.65,0,0,0,M2500,-10.29,0.05,0.06,7.12,5942.2
2530,華建,2018/12,5.62,1.66,0.1,0.58,49.68,32.02,"604,084",1650.99,1.91,1.91,0.3,M2500,2.13,0.22,0.22,0.9,1652.39
2534,宏盛,2018/12,37.96,37.56,4.07,22.79,5.81,54.82,"2,421,693",22.93,0,0,0,M2500,24.06,0.25,0.22,15.06,1677.29
2535,達欣工,2018/12,4.68,3.78,2.29,9.23,80.56,63.14,"774,644",30.35,8.96,8.96,1.62,M2500,16.14,0.85,2.48,67.12,147.43
2536,宏普,2018/12,11.04,11.35,1.34,3.81,16.86,27.64,"1,089,985",45.9,5.1,5.1,1,M2500,16.06,0.23,0.21,7.07,1701.48
2537,聯上發,2018/12,4.34,1.5,0.09,0.7,14.89,50.88,"-20,331",439.65,0,0,0,M2500,2,0.24,0.26,1.67,1391.89
2538,基泰,2018/12,-10.07,34.08,0.1,0.65,37.14,60.65,"-808,808",-51.27,4.86,4.86,0.6,M2500,1.55,0.01,0,48.14,82806.14
2539,櫻花建,2018/12,13.95,11.87,1.1,7.75,1.66,54.11,"-748,383",-9.31,5.19,0.74,0.2,M2500,37.88,0.32,0.26,0.59,1393.42
2540,愛山林,2018/12,17.67,9.94,1.26,4.5,12.17,63.26,"-426,247",84.93,0,0,0,M2500,3.08,0.17,0.16,101.74,2276.64
2542,興富發,2018/12,21.5,19.77,6.01,23.49,28.3,69.36,"9,364,567",136.77,7.78,7.78,3.5,M2500,11.83,0.35,0.33,16.36,1104.97
2543,皇昌,2018/12,-11.59,-11.72,-2.16,-21.94,53.87,68.49,"-437,579",11.15,0,0,0,M2500,-23.85,0.77,1854.16,88.7,0.2
2545,皇翔,2018/12,18.1,27.68,2.59,8.1,6.74,73.01,"802,250",2.21,7.05,7.05,1.8,M2500,3.52,0.08,0.08,33.25,4432.84
2546,根基,2018/12,4.4,3.57,3.84,16.68,109.73,63.73,"-141,968",36.56,11.01,11.01,3,M2500,259.34,1.68,0,101.75,0
2547,日勝生,2018/12,13.42,10.79,3.77,31.54,35.54,75.24,"17,793,597",124.78,7.27,5.82,0.8,M2500,5.13,0.51,1.22,8.16,298.82
2548,華固,2018/12,16.32,18.75,3.12,5.62,12.13,63.15,"-4,481,896",-55.3,7.34,7.34,5,M2500,10.37,0.12,0.12,24.96,3160.5
2597,潤弘,2018/12,7.32,8.46,4.9,13.8,74.86,45.03,"1,011,564",14.43,9.77,9.77,4.8,M2500,50.66,0.9,14.83,57.4,24.62
2601,益航,2018/12,16.26,2.73,0.01,1.69,70.19,62.06,"916,836",10.23,0.92,0.92,0.1,M2900,2,0.23,3.73,38.46,97.85
2603,長榮,2018/12,0.55,0.05,0.07,0.11,113.84,69.01,"2,990,054",12.39,0,0,0,M2600,1.64,0.79,404.9,31.82,0.9
2605,新興,2018/12,9.38,2.25,0.11,0.49,157.96,28.35,"1,191,589",13.24,3.13,1.25,0.2,M2600,1.55,0.16,0,32.09,0
2606,裕民,2018/12,11.57,14.48,1.97,7.03,133.53,59.46,"2,935,788",31.36,5.58,5.58,1.8,M2600,3.61,0.2,0,15.66,0
2607,榮運,2018/12,12.58,11.24,0.81,3.94,247.36,32.18,"2,582,685",2.49,2.59,2.59,0.35,,5.75,0.23,0,49.14,0
2608,嘉里大榮,2018/12,13.82,11.77,2.61,14.16,101.18,42.07,"1,339,016",7.31,4.39,4.39,1.56,M2600,57.71,0.71,174.55,61.1,2.09
2609,陽明,2018/12,-4,-4.45,-2.53,-26.95,56.57,85.5,"-3,097,289",8.21,0,0,0,M2600,-2.87,1.04,0,21.56,0
2610,華航,2018/12,2.36,1.33,0.33,3.81,65.56,73.91,"27,026,957",9.35,1.91,1.91,0.21,M2600,3.23,0.75,0,19.95,0
2611,志信,2018/12,-0.31,5.4,0.29,1.8,94.02,34.6,"102,942",-8.7,6.02,6.02,0.41,M2600,3.27,0.22,27.35,94.95,13.35
2612,中航,2018/12,15.89,13.45,2.6,5.24,161.07,50.12,"1,279,949",18.7,5.14,5.14,1.6,M2600,3.34,0.19,0,27.32,0
2613,中櫃,2018/12,3.81,2.05,0.53,1.93,77.41,52.83,"256,897",7.05,2.7,2.7,0.28,M2600,3.12,0.45,25.88,64.75,14.1
2614,東森,2018/12,-2.08,7.82,1.74,18.33,96.02,50.79,"93,672",35.85,7.52,7.52,1,M2900,30.93,1.21,16.15,10.62,22.61
2615,萬海,2018/12,1.48,1.7,0.5,3.3,96.21,54.8,"5,004,728",9.89,3.8,3.8,0.61,M2600,4.14,0.87,0,16.01,0
2616,山隆,2018/12,1.14,1.24,1.76,5.73,88.64,45.07,"620,984",11.67,5.59,5.59,1.6,M9700,26.58,2.6,109.04,18.55,3.35
2617,台航,2018/12,21.25,28.44,2.29,9.59,85.11,31.16,"1,502,224",19.49,6.84,6.84,1.3,M2600,9.63,0.22,0,12.59,0
2618,長榮航,2018/12,4.94,4.01,1.5,10.74,107.91,70.93,"24,090,624",9.99,5.06,3.16,0.5,M2600,5.57,0.77,0,30.4,0
2630,亞航,2018/12,0.52,0.57,0.13,0.98,63.74,50.95,"-1,129,868",12.47,3.89,3.89,1,M2600,1.53,0.98,3.59,102.47,101.67
2633,台灣高鐵,2018/12,42.16,23.55,1.9,16.15,56.33,83.97,"26,216,901",4.56,3.67,3.67,1.12,M2600,2.1,0.1,12.68,3.43,28.79
2634,漢翔,2018/12,8.32,7.42,2.22,15.36,75.27,64.51,"-4,785,650",2.34,4.36,4.36,1.34,M2600,20.89,0.77,3.62,161.64,100.9
2636,台驊投控,2018/12,3.26,3.18,3.07,14.54,142.96,52.6,"319,154",9.48,8.82,8.82,2.2,M2600,19.14,2.14,0,59.03,0
2637,慧洋-KY,2018/12,26.72,13.84,2.92,6.66,9.11,68.4,"6,091,106",18.38,5.22,5.22,1.49,M2600,2.06,0.15,0,3.51,0
2642,宅配通,2018/12,2.2,2.04,0.72,4.18,192.12,32.25,"123,630",9.85,2.75,2.75,0.6,M2600,,1.39,223.51,56.81,1.63
2701,萬企,2018/12,46.98,90.32,0.73,4.55,1016.69,14.05,"152,918",-1.66,3.17,3.17,0.4,M2700,,0.04,0,0.06,0
